Customer_ID,Total_Orders,Total_Revenue,Average_Revenue
53868,8,2901758.9775,362719.8721875
53883,8,2855147.8335,356893.4791875
53947,4,571404.9094,142851.22735
54025,4,471246.5366,117811.63415
54124,5,1836622.4924,367324.49848
54144,2,355752.7344,177876.3672
54168,6,1276230.6236,212705.103933333
54254,4,1051779.9712,262944.9928
54271,3,1270909.2216,423636.4072
54420,8,2039929.9464,254991.2433
54448,3,825334.9963,275111.665433333
54627,3,250560.7344,83520.2448
54680,4,454305.7754,113576.44385
54750,5,1289832.2544,257966.45088
54873,2,683775.1053,341887.55265
54911,4,1388248.7769,347062.194225
54989,4,1341764.4876,335441.1219
55145,6,2909653.4258,484942.237633333
55243,6,1205237.2763,200872.879383333
55245,7,2983706.8002,426243.8286
55350,3,738189.579,246063.193
55370,6,1194651.1181,199108.519683333
55442,6,1444879.522,240813.253666667
55571,5,521125.8356,104225.16712
55661,7,1935533.5204,276504.788628571
55705,5,1981941.0332,396388.20664
55713,3,1112899.4588,370966.486266667
55791,6,1957548.4107,326258.06845
55829,6,1473825.1836,245637.5306
55860,5,1454345.7216,290869.14432
55889,6,1259340.348,209890.058
55955,8,2519709.9527,314963.7440875
56014,5,687212.863,137442.5726
56070,5,1182443.2955,236488.6591
56113,5,1184703.5864,236940.71728
56262,5,1857944.8478,371588.96956
56272,5,1466948.787,293389.7574
56300,2,1340823.6576,670411.8288
56459,8,1921766.2208,240220.7776
56462,2,1049944.1505,524972.07525
56714,5,1051984.2169,210396.84338
56756,3,907394.319,302464.773
56801,5,1249515.2138,249903.04276
56936,6,1346955.5904,224492.5984
56962,2,966685.9688,483342.9844
57080,6,2086053.3966,347675.5661
57084,1,296189.952,296189.952
57118,3,687196.3338,229065.4446
57131,7,2423992.851,346284.693
57357,8,2166248.6739,270781.0842375
57365,2,73787.8634,36893.9317
57385,2,498101.706,249050.853
57435,6,2084471.0902,347411.848366667
57455,5,1313828.5919,262765.71838
57554,6,1696855.3311,282809.22185
57596,5,2435996.0854,487199.21708
57597,5,2082419.4492,416483.88984
57759,3,1274060.205,424686.735
57795,7,1997652.4764,285378.9252
57797,4,984893.9325,246223.483125
57821,4,1518984.0858,379746.02145
57862,5,1592224.6884,318444.93768
57956,6,1431671.8901,238611.981683333
58138,5,1337826.632,267565.3264
58180,6,2706738.1652,451123.027533333
58301,4,2088307.3716,522076.8429
58375,10,3451541.764,345154.1764
58389,3,403922.2653,134640.7551
58444,3,657032.88,219010.96
58531,7,2383109.7735,340444.253357143
58565,3,826346.6284,275448.876133333
58703,10,2596601.0751,259660.10751
58729,6,2148390.4065,358065.06775
58833,2,710720.3568,355360.1784
58900,4,960115.5462,240028.88655
58947,7,2366526.7622,338075.251742857
58995,1,284576.8956,284576.8956
59046,3,713581.8018,237860.6006
59109,3,523259.3487,174419.7829
59298,6,2124133.1365,354022.189416667
59327,6,1072064.2765,178677.379416667
59328,7,2021285.2651,288755.037871429
59519,5,1796584.475,359316.895
59552,5,1503453.4194,300690.68388
59585,4,1027118.042,256779.5105
59625,4,1405285.1368,351321.2842
59729,2,1312559.5124,656279.7562
59734,4,1431780.1094,357945.02735
59801,9,1474876.3795,163875.153277778
59811,5,2248874.2773,449774.85546
59819,9,2716353.7684,301817.085377778
59922,3,612803.9654,204267.988466667
60115,1,480654.944,480654.944
60162,3,832871.0846,277623.694866667
60288,4,950245.7082,237561.42705
60424,4,1114746.2336,278686.5584
60448,4,1048753.3437,262188.335925
60556,6,2148471.0248,358078.504133333
60566,4,885600.624,221400.156
60572,6,2887773.0928,481295.515466667
60628,8,1444343.8406,180542.980075
60771,6,1571056.0876,261842.681266667
61130,6,2100601.0282,350100.171366667
61376,5,1858426.9021,371685.38042
61571,7,1712938.4519,244705.493128571
61723,5,1360624.5468,272124.90936
61792,6,909863.6948,151643.949133333
61892,5,803828.4779,160765.69558
61903,7,3083651.1162,440521.588028571
61924,6,2533925.9052,422320.9842
61947,4,1247263.934,311815.9835
61993,6,2072030.9682,345338.4947
62069,6,1661189.3182,276864.886366667
62096,5,1085691.2968,217138.25936
62113,8,3346186.7376,418273.3422
62238,5,1483490.2167,296698.04334
62296,4,1931833.2437,482958.310925
62416,7,1260444.1979,180063.456842857
62468,3,935127.2085,311709.0695
62546,5,1909144.1161,381828.82322
62554,1,14917.5208,14917.5208
62597,4,842270.2767,210567.569175
62754,8,1849603.8801,231200.4850125
62773,7,2856094.2774,408013.4682
62793,6,2133057.2263,355509.537716667
62819,8,2973070.3944,371633.7993
62908,11,3089872.1308,280897.466436364
62990,9,1175126.7233,130569.635922222
63025,7,2206107.0796,315158.154228571
63192,1,470890.395,470890.395
63288,5,1796045.6866,359209.13732
63336,3,990116.3742,330038.7914
63380,6,2864626.5738,477437.7623
63405,1,571360.7102,571360.7102
63490,4,1276318.1585,319079.539625
63553,11,4385406.1818,398673.289254545
63747,8,1887375.5234,235921.940425
63784,4,1799637.5204,449909.3801
63799,3,853307.8628,284435.954266667
63815,7,1924455.4432,274922.206171429
63871,3,622946.5778,207648.859266667
63879,6,1087371.0256,181228.504266667
63938,9,2971589.342,330176.593555556
63977,5,2622018.5136,524403.70272
64093,2,501781.2467,250890.62335
64179,7,2098981.7443,299854.5349
64232,5,1107899.1812,221579.83624
64398,2,788428.6804,394214.3402
64447,4,2698750.5856,674687.6464
64546,7,2206949.6126,315278.516085714
64653,4,942178.723,235544.68075
64675,2,752836.151,376418.0755
64716,4,1729120.1356,432280.0339
64816,8,2855445.8102,356930.726275
64828,2,166007.0326,83003.5163
64859,7,2976583.1272,425226.161028571
64910,6,1423671.9511,237278.658516667
64931,4,678317.4587,169579.364675
64946,7,2793832.9397,399118.991385714
65047,4,578864.6557,144716.163925
65063,7,1473341.0299,210477.289985714
65167,5,1230386.1684,246077.23368
65171,3,745043.9112,248347.9704
65182,4,1579224.9319,394806.232975
65236,4,1637749.551,409437.38775
65287,4,1169807.5701,292451.892525
65538,8,1786659.5401,223332.4425125
65572,5,1332521.3413,266504.26826
65862,3,914407.44,304802.48
65871,2,1094715.756,547357.878
65917,3,777668.0155,259222.671833333
65918,5,2087677.0855,417535.4171
65952,6,714569.9826,119094.9971
66054,11,3853194.0855,350290.371409091
66258,4,894931.2333,223732.808325
66263,3,1138867.3524,379622.4508
66512,4,1450878.4632,362719.6158
66557,6,550322.1252,91720.3542
66609,6,2239316.3765,373219.396083333
66620,4,577979.2538,144494.81345
66700,4,676328.4832,169082.1208
66719,7,1502084.0888,214583.441257143
66725,6,1478861.1452,246476.857533333
66821,2,559195.5747,279597.78735
66832,2,732815.1576,366407.5788
66968,3,847745.2205,282581.740166667
67049,4,1234803.7664,308700.9416
67096,4,723800.6872,180950.1718
67125,7,2604593.9617,372084.851671429
67194,10,2287329.989,228732.9989
67215,6,1003648.0912,167274.681866667
67299,4,726046.0402,181511.51005
67539,8,2489595.4779,311199.4347375
67725,3,670189.347,223396.449
67752,5,1284036.5682,256807.31364
67795,8,2220609.3588,277576.16985
68021,6,2273707.2626,378951.210433333
68046,8,724235.0454,90529.380675
68110,7,1952838.7225,278976.960357143
68135,4,1677419.5244,419354.8811
68231,8,2981791.7462,372723.968275
68318,11,3929350.6449,357213.694990909
68320,4,2246876.7976,561719.1994
68625,3,1162222.981,387407.660333333
68774,8,2996530.9908,374566.37385
69057,5,2032704.6789,406540.93578
69060,2,1465070.5584,732535.2792
69157,5,523413.4775,104682.6955
69202,4,636716.4772,159179.1193
69287,3,1469476.1845,489825.394833333
69475,4,1489217.1078,372304.27695
69532,5,2741988.7625,548397.7525
69609,2,1086658.4527,543329.22635
69638,4,1236904.8418,309226.21045
69757,7,1577580.3739,225368.624842857
69800,7,1736065.9093,248009.415614286
70028,5,1125945.1645,225189.0329
70090,7,3067220.273,438174.324714286
70275,7,2230186.0394,318598.005628571
70387,6,1431649.9921,238608.332016667
70486,4,1698059.3962,424514.84905
70549,3,427944.714,142648.238
70850,5,1466642.9436,293328.58872
70889,4,859880.4675,214970.116875
70925,6,1645102.8726,274183.8121
70941,5,868531.7399,173706.34798
70958,6,1728743.2913,288123.881883333
71033,7,1846882.8433,263840.406185714
71115,6,1781405.2219,296900.870316667
71149,6,1419960.8812,236660.146866667
71169,4,382372.6794,95593.16985
71201,5,2023504.3519,404700.87038
71257,4,854861.0368,213715.2592
71311,5,1499232.7608,299846.55216
71350,6,1542971.1514,257161.858566667
71474,9,3672457.5028,408050.833644445
71563,5,1592542.8188,318508.56376
71649,5,1183019.1483,236603.82966
71730,5,409104.5395,81820.9079
71823,2,152011.7663,76005.88315
71865,5,886990.3801,177398.07602
71891,9,3567486.0893,396387.343255556
71946,5,799102.3029,159820.46058
71951,8,2387999.3366,298499.917075
71966,3,528088.4648,176029.488266667
71985,3,1616179.0046,538726.334866667
72036,8,2282235.4098,285279.426225
72093,4,1511028.717,377757.17925
72285,6,1719081.9042,286513.6507
72328,4,1004853.8264,251213.4566
72608,5,1881388.7917,376277.75834
72636,7,2574777.2484,367825.3212
72653,4,1493958.3073,373489.576825
72730,7,2185715.7417,312245.105957143
72747,9,3421623.652,380180.405777778
72890,3,520340.486,173446.828666667
72934,3,677074.8531,225691.6177
72959,4,1183030.6085,295757.652125
73153,3,1286847.6032,428949.201066667
73181,5,1774422.3828,354884.47656
73413,7,1455324.1951,207903.456442857
73431,5,1371201.7089,274240.34178
73469,6,2042889.4799,340481.579983333
73703,6,1296559.288,216093.214666667
73761,5,1883022.5665,376604.5133
73973,2,103203.5844,51601.7922
74086,4,1902239.9943,475559.998575
74208,4,1606352.9852,401588.2463
74276,6,1735983.7436,289330.623933333
74361,5,1694600.1131,338920.02262
74372,7,3270791.0825,467255.868928571
74391,3,751977.0004,250659.000133333
74447,2,561161.608,280580.804
74507,7,1853179.2336,264739.890514286
74548,5,1887707.2928,377541.45856
74598,8,1941964.4585,242745.5573125
74759,11,3564955.4996,324086.8636
74780,8,2408917.2006,301114.650075
74820,4,526473.4838,131618.37095
74871,5,1504409.1825,300881.8365
74924,7,2343519.2265,334788.460928571
74952,5,1536139.9159,307227.98318
75127,4,549437.2614,137359.31535
75130,3,862203.7466,287401.248866667
75178,9,2701817.1505,300201.905611111
75190,7,2128640.6915,304091.527357143
75219,8,2945090.7768,368136.3471
75272,5,1280363.9055,256072.7811
75287,5,2042316.4945,408463.2989
75447,6,2078829.5539,346471.592316667
75561,6,2618227.8558,436371.3093
75565,6,2011708.085,335284.680833333
75712,3,231030.2332,77010.0777333333
75827,6,1290183.9014,215030.650233333
75851,5,881561.2954,176312.25908
75882,5,1657136.8837,331427.37674
75956,6,1684838.3608,280806.393466667
76056,4,1217645.2931,304411.323275
76218,4,848411.7532,212102.9383
76294,6,1702804.9682,283800.828033333
76315,3,1517957.6992,505985.899733333
76379,4,1190070.9803,297517.745075
76429,8,2391371.0985,298921.3873125
76489,4,1145056.6788,286264.1697
76515,4,615849.6132,153962.4033
76546,2,1260612.509,630306.2545
76593,7,2756859.1154,393837.016485714
76641,7,1140901.3265,162985.903785714
76681,1,45042.928,45042.928
76782,7,1127003.8882,161000.555457143
76930,10,1531036.3744,153103.63744
77166,4,1261008.0218,315252.00545
77184,5,501232.8622,100246.57244
77439,10,2023303.1708,202330.31708
77698,4,350181.604,87545.401
77758,6,1489632.327,248272.0545
77812,4,800782.4594,200195.61485
77853,5,2031760.2244,406352.04488
77934,5,1239421.1573,247884.23146
78015,4,1934029.4796,483507.3699
78091,11,1756046.8113,159640.619209091
78111,5,1841156.7171,368231.34342
78135,5,1282955.4553,256591.09106
78173,7,2002017.2893,286002.4699
78187,3,853313.796,284437.932
78226,2,1044952.5046,522476.2523
78339,7,1336096.1313,190870.8759
78394,4,455557.9477,113889.486925
78429,2,627519.5696,313759.7848
78456,5,1006740.909,201348.1818
78514,8,2304313.2522,288039.156525
78527,7,2845344.412,406477.773142857
78614,5,2746525.0632,549305.01264
78644,2,137776.3836,68888.1918
78650,3,1217760.85,405920.283333333
78994,8,3036568.259,379571.032375
79094,8,2539685.0625,317460.6328125
79111,4,962701.3826,240675.34565
79123,5,2085095.412,417019.0824
79161,3,658872.5156,219624.171866667
79298,6,2426398.4113,404399.735216667
79328,4,801258.6098,200314.65245
79371,14,4705755.2502,336125.375014286
79461,5,771577.1841,154315.43682
79612,5,680321.9079,136064.38158
79662,4,606122.2838,151530.57095
79785,7,1358264.0635,194037.723357143
79818,7,2689649.2808,384235.611542857
79877,5,2741321.5532,548264.31064
79888,3,1101248.433,367082.811
79925,7,852268.5077,121752.643957143
79961,4,644573.9602,161143.49005
80013,4,1074032.5525,268508.138125
80065,5,1095417.1903,219083.43806
80079,7,2489324.7128,355617.816114286
80192,4,1978253.0786,494563.26965
80318,4,813362.0024,203340.5006
80377,7,909601.9099,129943.129985714
80465,8,907079.1865,113384.8983125
80493,8,1301472.3791,162684.0473875
80587,3,284978.9626,94992.9875333333
80634,5,1175017.8259,235003.56518
80908,10,2854782.7812,285478.27812
81047,5,1101569.1963,220313.83926
81179,4,908062.721,227015.68025
81442,3,1520638.674,506879.558
81443,5,937029.5389,187405.90778
81487,4,1559468.1678,389867.04195
81574,3,614056.6203,204685.5401
81590,4,355042.9828,88760.7457
81770,3,999320.8512,333106.9504
81789,3,1654707.9816,551569.3272
81886,5,2239596.1747,447919.23494
81965,1,148022.4516,148022.4516
82017,6,2131160.1928,355193.365466667
82078,6,2382720.3417,397120.05695
82135,3,1067662.0272,355887.3424
82145,6,2481347.1517,413557.858616667
82169,5,1161634.6847,232326.93694
82213,4,1179217.6202,294804.40505
82321,5,1572544.8508,314508.97016
82398,10,2544715.904,254471.5904
82449,8,3373208.9209,421651.1151125
82460,3,727796.2728,242598.7576
82533,5,1195097.9162,239019.58324
82662,5,770808.1652,154161.63304
82703,2,488124.8883,244062.44415
82760,3,1083628.9446,361209.6482
82816,6,784405.5761,130734.262683333
82827,6,1569241.8839,261540.313983333
82846,4,2093626.4554,523406.61385
82875,3,405116.1382,135038.712733333
82880,2,443355.039,221677.5195
83076,2,435371.1372,217685.5686
83105,6,2567252.2078,427875.367966667
83157,3,1052056.6355,350685.545166667
83197,3,562210.8615,187403.6205
83257,4,1043056.9621,260764.240525
83462,7,2246607.8894,320943.9842
83481,1,151896.2424,151896.2424
83609,3,1095971.7156,365323.9052
83726,4,399907.6018,99976.90045
83747,6,849778.9791,141629.82985
83821,5,862864.6298,172572.92596
83854,2,951861.8806,475930.9403
83976,7,1766598.3258,252371.1894
83997,5,1181650.5738,236330.11476
84004,4,882024.2255,220506.056375
84093,6,1066105.9976,177684.332933333
84117,5,895535.7932,179107.15864
84275,6,1771333.4331,295222.23885
84410,5,2635845.937,527169.1874
84541,10,2680469.3524,268046.93524
84542,7,1507170.0031,215310.000442857
84613,6,2452032.4725,408672.07875
84623,5,582479.92,116495.984
84676,6,1007071.0124,167845.168733333
84687,4,1003322.123,250830.53075
84729,5,2038623.7252,407724.74504
84740,5,1216694.0757,243338.81514
84744,4,1449520.5711,362380.142775
84781,5,1205843.4001,241168.68002
84839,4,1665883.494,416470.8735
84909,5,2451412.2938,490282.45876
84914,5,1413627.4346,282725.48692
85003,2,558591.9291,279295.96455
85032,5,805232.5548,161046.51096
85057,5,2676971.9884,535394.39768
85082,5,873019.2714,174603.85428
85102,7,1410569.5994,201509.942771429
85166,5,827190.5224,165438.10448
85189,6,1525974.7235,254329.120583333
85194,6,1826221.8762,304370.3127
85292,7,2372829.7358,338975.676542857
85390,3,821370.028,273790.009333333
85507,5,1241542.1162,248308.42324
85594,4,631983.9206,157995.98015
85820,6,2659124.4383,443187.406383333
85866,6,1565071.6654,260845.277566667
85889,3,1221287.3596,407095.786533333
86027,3,310633.5135,103544.5045
86057,8,2910333.0091,363791.6261375
86072,3,358670.1647,119556.721566667
86142,8,1628759.4308,203594.92885
86242,1,341571.65,341571.65
86490,2,1305995.976,652997.988
86494,3,484001.6702,161333.890066667
86509,4,1624939.88,406234.97
86639,3,364306.763,121435.587666667
86672,4,678935.6222,169733.90555
86784,4,541295.9552,135323.9888
86818,5,2042582.0009,408516.40018
86887,9,2991444.8173,332382.757477778
86981,6,1366453.0986,227742.1831
87016,5,775680.8706,155136.17412
87320,4,853130.6384,213282.6596
87388,6,1781315.2559,296885.875983333
87514,4,2524753.7436,631188.4359
87526,5,2342945.7091,468589.14182
87598,2,281669.1836,140834.5918
87599,5,1676421.9256,335284.38512
87738,2,231152.2304,115576.1152
87761,4,1484821.218,371205.3045
87763,5,2130198.9818,426039.79636
87792,5,1966591.7719,393318.35438
87816,5,1524394.5355,304878.9071
87836,7,1671810.3698,238830.052828571
88090,2,1104004.7744,552002.3872
88231,4,1632212.8446,408053.21115
88356,5,1568042.2619,313608.45238
88484,4,551475.4019,137868.850475
88611,6,1925539.9275,320923.32125
88612,3,1315000.7424,438333.5808
88885,5,1613763.9511,322752.79022
88957,8,2324122.0304,290515.2538
89077,6,1521724.3633,253620.727216667
89181,3,1245966.2284,415322.076133333
89201,5,1419160.5918,283832.11836
89243,6,2029810.0969,338301.682816667
89277,4,1550301.9964,387575.4991
89307,3,1747120.1809,582373.393633333
89424,5,2743706.8168,548741.36336
89601,6,2967069.9249,494511.65415
89614,4,1136737.0568,284184.2642
89621,4,1547158.8668,386789.7167
89622,3,1268965.6625,422988.554166667
89754,3,1249287.9495,416429.3165
89915,7,1979126.064,282732.294857143
89929,4,958398.5952,239599.6488
89994,4,1256757.1424,314189.2856
89997,7,1903030.3692,271861.481314286
90103,2,1193522.298,596761.149
90245,4,1569627.9852,392406.9963
90434,4,1226296.0795,306574.019875
90598,3,348850.036,116283.345333333
90663,5,1101969.0961,220393.81922
90812,5,1311548.1964,262309.63928
90984,3,1394729.6715,464909.8905
91035,7,1024698.1409,146385.4487
91037,5,994504.0865,198900.8173
91142,6,1267042.181,211173.696833333
91328,2,315103.3202,157551.6601
91348,4,584099.7031,146024.925775
91363,5,1339376.9973,267875.39946
91411,4,1892263.5177,473065.879425
91415,7,2282488.5043,326069.786328571
91609,5,1496616.341,299323.2682
91631,6,1562511.4811,260418.580183333
91641,6,1945310.5877,324218.431283333
91645,5,1043711.411,208742.2822
91750,7,1121540.9046,160220.129228571
91756,5,2852862.6278,570572.52556
91946,7,1901278.5098,271611.215685714
92003,8,2452581.1984,306572.6498
92097,4,1014273.687,253568.42175
92106,5,863381.2621,172676.25242
92110,4,784264.0284,196066.0071
92172,7,1874023.5167,267717.645242857
92196,5,955730.9926,191146.19852
92239,4,881430.0508,220357.5127
92308,6,1232437.2634,205406.210566667
92378,5,1220894.6886,244178.93772
92387,4,1434481.4328,358620.3582
92555,5,2071117.2562,414223.45124
92589,6,1141359.6425,190226.607083333
92624,3,484084.3258,161361.441933333
92776,7,2082707.2342,297529.604885714
92792,5,2463459.7163,492691.94326
92809,8,1915965.479,239495.684875
92838,3,1083052.2579,361017.4193
92842,8,1747522.4358,218440.304475
92972,5,1183248.52,236649.704
92992,3,818730.8208,272910.2736
93047,3,458023.72,152674.573333333
93052,4,1318747.0102,329686.75255
93121,5,1099314.0384,219862.80768
93138,3,945613.3551,315204.4517
93203,5,1344098.1388,268819.62776
93278,5,694399.6078,138879.92156
93290,3,1071520.3222,357173.440733333
93322,4,1228641.9026,307160.47565
93327,5,2083497.4594,416699.49188
93385,2,1457980.782,728990.391
93415,3,583617.273,194539.091
93438,2,1317450.9996,658725.4998
93512,2,292050.9638,146025.4819
93616,9,3126521.9488,347391.327644444
93689,6,2233976.0852,372329.347533333
93738,4,471710.105,117927.52625
93740,6,1899475.7423,316579.290383333
93927,5,1672749.6892,334549.93784
93935,3,275284.2831,91761.4277
93996,5,1877003.9281,375400.78562
93998,4,462758.6653,115689.666325
94008,5,2056150.7555,411230.1511
94022,6,1043212.3944,173868.7324
94032,4,620449.3751,155112.343775
94190,4,572285.5767,143071.394175
94247,5,2366315.8235,473263.1647
94299,4,1017626.308,254406.577
94334,4,720556.1789,180139.044725
94479,5,1673088.4175,334617.6835
94576,2,220640.5853,110320.29265
94615,4,509909.2151,127477.303775
94632,3,1390336.5488,463445.516266667
94651,4,1631555.2437,407888.810925
94794,6,2480217.6757,413369.612616667
94806,6,1947507.6297,324584.60495
95009,4,696835.2961,174208.824025
95085,5,1615331.1543,323066.23086
95090,5,1898793.0723,379758.61446
95121,10,2285605.7971,228560.57971
95219,4,1575258.3571,393814.589275
95284,4,952325.9576,238081.4894
95285,3,1130671.2358,376890.411933333
95362,2,846325.3192,423162.6596
95424,5,1165800.3369,233160.06738
95426,6,2990910.4151,498485.069183333
95463,4,1271481.6454,317870.41135
95552,3,733984.6816,244661.560533333
95950,5,1069327.06,213865.412
96151,5,1438728.3948,287745.67896
96157,5,1453380.492,290676.0984
96471,6,857874.7816,142979.130266667
96556,6,2926203.3476,487700.557933333
96645,5,1487295.7839,297459.15678
96673,3,1147124.6808,382374.8936
96756,9,1766362.8906,196262.5434
96837,8,1491448.226,186431.02825
96886,4,1410642.755,352660.68875
97009,2,1022565.7982,511282.8991
97069,3,200039.0016,66679.6672
97070,4,879760.8596,219940.2149
97106,4,603999.5435,150999.885875
97246,5,1104030.2234,220806.04468
97377,6,1145396.9387,190899.489783333
97429,5,968513.7241,193702.74482
97472,4,384741.3757,96185.343925
97499,4,1097675.12,274418.78
97616,5,1293624.9269,258724.98538
97639,7,1423555.4383,203365.062614286
97659,4,1379794.802,344948.7005
97750,2,39804.498,19902.249
97929,7,2348477.3303,335496.761471429
98021,6,2200589.3674,366764.894566667
98062,6,1871689.1742,311948.1957
98088,4,893065.4234,223266.35585
98114,6,1435085.6377,239180.939616667
98274,7,2373329.3576,339047.051085714
98287,12,3388224.8717,282352.072641667
98317,4,885505.2664,221376.3166
98325,3,630726.7174,210242.239133333
98405,6,1011246.7754,168541.129233333
98548,3,863083.942,287694.647333333
98583,6,839233.9876,139872.331266667
98645,5,1509782.4686,301956.49372
98656,8,3205071.443,400633.930375
98657,3,1182376.6053,394125.5351
98875,8,3239786.7095,404973.3386875
98911,5,916193.6676,183238.73352
98955,6,2138094.2069,356349.034483333
99115,8,3079366.14,384920.7675
99388,4,848288.3861,212072.096525
99484,8,2176202.056,272025.257
99487,6,1589785.5049,264964.250816667
99583,8,2688037.9262,336004.740775
99620,5,2576071.894,515214.3788
99688,4,770377.4304,192594.3576
99697,6,1396457.9716,232742.995266667
99747,5,699018.5853,139803.71706
99760,5,1627222.5318,325444.50636
99770,3,412540.3297,137513.443233333
99813,4,1002055.2398,250513.80995
99876,3,314030.613,104676.871
99967,4,1613159.4848,403289.8712
10009,9,3416715.9694,379635.107711111
10034,5,2370361.3231,474072.26462
10138,6,3373717.2295,562286.204916667
10167,4,602934.792,150733.698
10169,7,1835582.7898,262226.112828571
10197,1,19011.2104,19011.2104
10204,7,2539190.3492,362741.478457143
10248,7,1557767.5511,222538.221585714
10275,5,2227970.0108,445594.00216
10300,5,1203098.5324,240619.70648
10341,4,1056317.8723,264079.468075
10409,4,1472922.1546,368230.53865
10461,5,1171082.2455,234216.4491
10538,6,2474057.9695,412342.994916667
10546,5,318378.471,63675.6942
10690,5,1037404.3448,207480.86896
10947,12,2844353.3112,237029.4426
11045,7,2282392.7267,326056.103814286
11117,2,101319.4616,50659.7308
11135,4,1123169.2224,280792.3056
11174,6,1625103.7209,270850.62015
11198,3,1097747.9784,365915.9928
11254,4,1771335.6901,442833.922525
11274,8,3036765.6973,379595.7121625
11338,7,2482120.7382,354588.676885714
11399,4,834518.3768,208629.5942
11403,6,1643995.5406,273999.256766667
11454,10,2336696.569,233669.6569
11509,4,1452621.2179,363155.304475
11531,6,1135748.2429,189291.373816667
11550,7,1712545.6545,244649.379214286
11580,3,311926.6368,103975.5456
11699,7,2567740.0587,366820.008385714
11714,9,2355058.2931,261673.143677778
11726,5,1737467.2147,347493.44294
11741,4,1512541.05,378135.2625
11813,4,487943.5516,121985.8879
11894,3,727847.119,242615.706333333
11942,4,582711.7164,145677.9291
12005,5,1256541.581,251308.3162
12018,7,2326446.9235,332349.5605
12067,3,1033388.4384,344462.8128
12097,5,767288.6284,153457.72568
12143,4,851390.9732,212847.7433
12222,3,1306069.5164,435356.505466667
12247,2,976248.0828,488124.0414
12262,5,1150433.9273,230086.78546
12311,6,1279446.5438,213241.090633333
12330,3,533844.9716,177948.323866667
12471,4,1479988.9575,369997.239375
12639,8,1236626.4513,154578.3064125
12672,3,1125551.757,375183.919
12698,5,912440.4884,182488.09768
12752,5,1690015.2515,338003.0503
12758,2,112231.6047,56115.80235
12794,4,965855.6848,241463.9212
12856,1,510738.5268,510738.5268
12885,5,1987999.192,397599.8384
12973,6,541305.4894,90217.5815666667
12981,5,581750.1697,116350.03394
13025,5,1801597.7567,360319.55134
13109,3,1390632.2244,463544.0748
13152,5,592149.2083,118429.84166
13161,6,1618608.1695,269768.02825
13311,5,804373.5851,160874.71702
13368,5,1268785.8058,253757.16116
13594,4,1956508.8038,489127.20095
13611,2,36873.7448,18436.8724
13629,8,1550215.9439,193776.9929875
13826,5,1947127.0208,389425.40416
13867,6,716537.5579,119422.926316667
13877,8,2717475.7354,339684.466925
13887,5,1182805.7762,236561.15524
13891,6,1785897.7468,297649.624466667
13969,7,2233048.4727,319006.924671429
13995,6,700719.2213,116786.536883333
14028,4,1465265.5099,366316.377475
14417,2,1146824.6595,573412.32975
14479,6,1787794.9607,297965.826783333
14588,4,533815.134,133453.7835
14593,4,1673595.7445,418398.936125
14662,3,1077297.4152,359099.1384
14794,6,1741460.8413,290243.47355
14845,8,2905354.7426,363169.342825
14880,8,1612133.4884,201516.68605
14881,5,1528769.1714,305753.83428
14904,6,1838896.9848,306482.8308
14926,4,664895.5978,166223.89945
14947,5,668082.9577,133616.59154
15005,7,1348244.1054,192606.300771429
15013,7,1944897.319,277842.474142857
15192,4,1810525.6582,452631.41455
15346,6,2031156.2747,338526.045783333
15360,4,1204925.61,301231.4025
15405,7,1831324.6631,261617.809014286
15512,5,2199046.8216,439809.36432
15529,3,843503.996,281167.998666667
15563,5,1832974.76,366594.952
15706,5,1172609.3489,234521.86978
15741,7,2142503.706,306071.958
15950,7,1160611.5274,165801.646771429
16014,5,1676829.0231,335365.80462
16076,3,1326614.424,442204.808
16119,8,2655358.6245,331919.8280625
16180,6,1324889.3315,220814.888583333
16283,6,1810384.6516,301730.775266667
16451,4,1474728.0735,368682.018375
16519,2,963691.92,481845.96
16529,3,735708.7575,245236.2525
16536,4,592613.0466,148153.26165
16682,7,1471815.6095,210259.372785714
16688,6,1714300.79,285716.798333333
17126,3,1248049.762,416016.587333333
17508,7,1702782.7307,243254.675814286
17557,2,274438.3761,137219.18805
17612,2,703646.7014,351823.3507
17652,5,1182137.1146,236427.42292
17705,5,1409243.9098,281848.78196
17990,3,1184520.2708,394840.090266667
18084,5,1811128.732,362225.7464
18239,6,1288191.9212,214698.653533333
18283,2,1096932.3584,548466.1792
18389,2,707371.463,353685.7315
18434,5,1114878.746,222975.7492
18546,4,882710.7304,220677.6826
18646,7,1805483.4875,257926.2125
18737,7,2277757.3369,325393.905271429
18792,5,513973.6166,102794.72332
18806,9,2347962.8767,260884.764077778
18874,4,648062.905,162015.72625
19046,5,1247979.469,249595.8938
19053,6,1548737.9772,258122.9962
19211,5,1079058.0178,215811.60356
19213,4,2244655.862,561163.9655
19241,8,1377353.0845,172169.1355625
19260,4,1844899.4388,461224.8597
19301,2,717358.614,358679.307
19499,5,1751688.1947,350337.63894
19503,6,1861889.0531,310314.842183333
19576,5,1799048.1179,359809.62358
19714,9,2285984.1229,253998.235877778
19760,2,1471712.7984,735856.3992
19795,2,679089.721,339544.8605
19915,7,1468199.4227,209742.774671429
19928,8,2293035.7374,286629.467175
19934,4,674865.4878,168716.37195
19950,8,4089792.2403,511224.0300375
20089,5,1881798.7161,376359.74322
20214,3,497832.7499,165944.249966667
